student_id,gender,age,previous_score,attendance_rate,study_hours_per_week,midterm_score,quiz_average,assignment_average,library_visits_per_week,online_course_time,participation_score,sleep_hours_per_day,extracurricular_hours,part_time_job_hours,parent_education_level,family_income,tutoring,course_difficulty,prerequisite_score,attendance_impact,study_efficiency,total_assessment_score,final_score,final_grade
S1580,Female,24,,82.75685623378865,7.15400619471929,,54.85167163384365,57.08210728970891,5.049609189421677,4.722012392010551,80.28746812486922,7.106101915180447,0.6281204845982208,13.691297797438352,Bachelor,Middle,No,Medium,92.34879894042362,40.88455049511044,,,80.49480430366748,B
S1581,Male,24,92.05447463219821,95.26835878554338,14.449077289941172,62.541116296027674,88.49217882828717,71.50693536659963,6.985982867270392,4.801396636133272,87.68728866986552,,7.560677746851919,22.094021623500065,High School,Middle,No,Hard,54.22504423274515,46.117965369636124,6.370958697569054,73.0161807768771,87.8270255372471,A
S1582,Male,19,63.65234946331099,97.67622349041682,31.894737489103473,94.49407457702658,93.92368473338269,47.33590007686262,5.429465845718413,10.505776997149402,45.73121509201886,8.612869937429302,0.8949333499590734,4.673491438180988,High School,High,No,Easy,67.09717115014287,38.449110065528814,1.995700685263743,80.17550527388421,92.71377867282905,A
S1583,Female,18,85.18509108486003,89.58252992445072,35.97553635915405,65.97545303808405,86.31650883267824,70.43936919580653,6.666474656992775,1.706145291205865,53.52913363382019,4.542218491074869,5.887347018513452,8.085193751594485,Master,Middle,Yes,Medium,92.33181094139847,37.58058570409925,2.367861600017105,73.41694462377906,92.570108361991,A
S1584,Female,22,84.46363897481339,63.46479043418776,12.753450316582846,70.46098453762212,89.47627088078131,68.04174631440702,,12.436029693241363,45.66080127522987,8.661243473312929,13.451671753038516,2.9957347341607687,Master,High,No,Medium,66.18312896200746,28.171597385302302,6.622806917198588,75.43979897360535,76.3706579679169,B
S1585,,17,81.12450433399437,86.76616622139403,21.224174374062265,69.13762033912391,60.39154722877363,87.86349459257178,3.743370629601962,11.41510935278871,61.652106891330874,7.379410413251079,3.6222455431121006,25.954319443134093,Bachelor,High,No,Easy,87.49797370567994,38.360271244684384,3.8222690270173887,72.13156068205319,83.35690504026192,B
S1586,Male,20,93.45375388700602,76.41214887490648,21.461341677802224,57.69553664220528,62.651501644092846,64.52180804690829,8.486686756187098,,91.95451856416673,8.014572669131542,10.589636626873547,8.88878963308498,Bachelor,Middle,Yes,Easy,43.232062587890454,41.31454837530529,4.354515914709404,61.23020756418246,81.70513961799593,B
S1587,Female,19,67.7099901247842,78.82803997964245,35.575135701590696,44.1262148891105,60.00932193436101,99.04018188467796,1.6291610476529073,10.787465726683342,54.164497058473266,5.965310589044572,4.535480885851003,20.834286882499903,Bachelor,Middle,No,Medium,92.41667301547798,34.48131140558739,1.903295343487801,65.36533710135589,84.45446001966394,B
S1588,Male,21,55.88227956153908,61.96593561380708,31.697966850653188,89.26081767210552,86.72304470554707,54.94234556154967,2.7088605502637475,10.027697722017328,56.212682239138736,6.456321020898695,0.673800828632034,24.606635932245844,Bachelor,Middle,No,Easy,50.3142130864328,29.832317131969873,1.7629610070838828,78.20394414897123,80.11205418898844,B
S1589,Male,17,80.22689866598273,67.64248557385433,22.957702642881745,,95.50001978885587,77.50426767324743,0.43345619927325774,11.221812001663894,90.22570642703522,5.386994917923522,8.35035872115464,27.042547091380378,Bachelor,High,No,Easy,93.89642691022064,38.33788695756334,3.4945525653830107,,94.7096426081499,A
S1590,Female,18,82.81894102147427,91.62054430134592,28.476152016512067,47.67397293078181,84.40818592322732,49.933461335454005,3.644268113352511,2.833928331730417,66.07620315212726,9.875799984504432,12.522802358051276,3.1889134593515345,Bachelor,Middle,Yes,Easy,49.65672758922017,40.70140392082923,2.9083613886262167,59.37208334991712,80.52529214314211,B
S1591,Female,19,75.87772580564666,78.15835332191439,34.657426886827835,82.722254924254,92.31040471421869,85.362519119669,,2.3638548323470294,67.48142997532041,6.9820178350618995,6.142026725139291,26.790448005378376,Master,Low,No,Easy,64.44012712872359,36.9437919916384,2.1893640879174825,86.39077911986791,90.2357374444172,A
S1592,,23,59.30680519100283,72.06648966524595,5.333863390894073,74.42156663278355,80.65755655439229,99.71145284340844,8.05270597207251,3.547259788841313,90.25608423325491,9.976461494779587,9.259407396871305,5.917583331921584,Master,Low,Yes,Medium,56.97379703648995,39.67116374622477,11.11892091054505,83.87932947245363,76.89753210372614,B
S1593,Male,23,72.700517375121,75.36076295859833,19.1011510867517,62.50290833546923,68.60767522682235,90.05262507633978,6.5313067028965595,5.488075547234635,64.33687159178312,6.9387158683675985,13.500353964865889,22.107060347728847,Bachelor,Low,No,Medium,63.82772816022742,35.475603205936125,3.8060804317466026,72.59925342513633,80.12657976738348,B
S1594,Male,22,64.04853814561082,94.1759805330272,36.75351085469775,53.97116320025595,70.43655751665464,75.56369473961657,4.367225581556666,,77.70902742405767,5.3185075863044045,11.845417691054816,21.865470580938336,Master,High,Yes,Medium,53.7788606959039,43.794599644719696,1.7426508830359613,65.38854095698375,86.61699387798176,A
S1595,Female,22,69.23599376750101,89.95996069619828,30.9109560795383,87.28508309262278,53.615428744035434,71.66077465698307,6.521139786237482,11.06885906218275,35.99512661118425,,2.9081459908922898,0.255094252228627,Bachelor,High,Yes,Medium,93.09245768352031,34.18701353109633,2.239852872533186,72.49689425735467,92.92977070203432,A
S1596,Female,18,79.03483591300987,70.89261588724331,23.99944810169261,78.51035426117292,51.50994537180925,90.92664786967657,0.5278335051569116,13.881773884177997,42.50421991888197,4.237573430794467,11.000759390475087,6.618717249307627,High School,Middle,No,Hard,56.814874124020044,29.768628749949386,3.2931938925477113,74.13511967691491,86.84840225883364,A
S1597,Male,18,83.53466342108756,64.70007360849493,44.745045780013726,70.12569502080252,83.38282900107572,96.47857465908984,1.8027153601837609,0.8794433864792317,58.306334050137195,9.428618808531708,7.52839537740228,14.757255439946018,High School,Middle,No,Hard,75.93012016353227,31.07128889257592,1.866903071946347,82.00869910637068,90.91723489957691,A
S1598,Male,22,60.45011109056044,70.07992886576287,17.171953416155322,73.52626936441553,71.04458681653668,99.40635891889511,6.26947855241755,0.17334421521278398,64.63873474739124,8.911301507166646,11.189502118291271,12.601041199898464,Bachelor,High,No,Hard,47.55961192793337,33.9517256092071,3.5202815675990107,80.54579146639574,83.07333095633999,B
S1599,Male,20,68.2396412291129,96.83025804218934,23.21821867745301,45.008640014519955,76.50632326662222,66.80965751604663,6.413668192253023,10.487082445511987,97.60135908653606,8.354923124165708,7.417733257833273,27.55720439653829,Master,Middle,Yes,Medium,85.34131166674361,48.56934922996402,2.939055841324286,60.998250240608634,88.20299553636694,A
S1600,Female,20,62.11227069462331,83.26355351399022,27.938411981220863,66.06558685011555,,99.50046111369818,7.741346587074272,4.189312436912485,97.9456143133453,7.65896029265476,1.9193724616245427,10.792226085075695,Master,Low,No,Hard,69.83793689302324,44.56818891686613,2.2231854386130756,,95.2535849733388,A
S1601,Male,19,58.938422623784106,81.3392083497913,19.64270634500776,50.65351610321361,63.31403903999847,53.57594386956073,4.029997590536022,5.011183433007263,89.58379612351331,7.479005402022179,8.548641700338587,28.10951144507887,Bachelor,Middle,No,Medium,93.86953684922237,42.318521729640054,3.0005245503638784,55.328401314153204,74.69769351691953,B
S1602,Male,21,85.25242489981272,83.85574398769846,29.99536012372609,51.46110234548539,72.84284051981555,58.945237676255005,7.225540966161562,8.202030388717683,52.09191846999022,9.980369284476778,7.382009885960098,13.782879551775933,High School,High,No,Medium,63.28712192583893,35.57510689030758,2.842187076539839,60.120864397015325,83.34353688596123,B
S1603,Male,19,90.91637124966465,74.64113062986061,35.1431279541135,76.37171792577766,72.59649064004971,49.89588686036429,6.839803325601894,,97.48198035827077,5.667984604119628,7.768826004621626,28.93058689920497,High School,Middle,Yes,Easy,50.74963312371632,41.888735260612336,2.58703127872893,67.29640042043526,85.19591936509588,A
S1604,Male,21,66.66044835580595,92.28428081278051,10.413969686470141,90.11908835088585,68.64450661893713,59.94561840664649,9.63393378369849,9.640416248220745,78.25386052733488,8.678106192193468,13.183536804688053,22.120644300745834,Bachelor,Middle,Yes,Medium,59.0310449692541,43.33605634930113,6.401060341323194,74.62467284802942,81.83797207498768,B
S1605,Male,18,83.80755159681951,80.93144997201,20.804145798609856,62.20661357630906,89.39241840325138,,2.151302264246792,4.877211693467253,57.50580894721803,7.488428621281945,13.42255570059377,24.88003774896468,Master,Low,No,Easy,80.53310833514217,35.78059678104661,4.028406280560655,,82.0330310212153,B
S1606,Female,17,90.3647880213985,64.66991611075183,19.28070319497784,51.42621001567047,71.6558721770046,91.91083969981473,5.5167956375263945,9.490726864514874,79.11724418893365,9.85528326255331,6.803056601485775,3.14630665047003,PhD,Middle,No,Easy,76.25085865477317,35.224423671012275,4.686799392510557,69.64049756931398,80.20607704696292,B
S1607,Male,19,88.07558947386042,65.16260499316252,29.061268141740484,75.68108154801598,78.97493717628741,87.83909548064145,6.017644421104693,12.510103696100787,31.15659108505686,8.966819099789515,6.835980619201326,17.584242997271033,High School,High,No,Medium,82.80910741897489,25.78009971496013,3.0306863776311985,80.31664241628505,95.68299304896608,A
S1608,Female,19,58.226602484265165,81.47436586010474,13.745361284027528,87.91528754926748,92.98496577827964,79.7086177992233,9.986478849342207,2.5666700000614453,40.23082775919495,,7.72780438308924,4.281010794880524,Master,Middle,No,Medium,44.0408660712315,32.48847530987041,4.236091091467054,86.97419009295788,85.51721489974733,A
S1609,Male,21,93.03313466810127,97.46280872283356,27.408782023329668,81.157534061737,91.57921389722827,73.2681581887455,2.0118414216665172,13.963096393717803,88.07799980894575,7.529949966774678,7.793839175013854,8.928630061529223,Bachelor,Middle,No,Hard,71.92028264396326,46.854442578639215,3.3942819709724352,81.91722525048694,99.50029691553955,A
S1610,Female,24,66.95043981932581,72.33408486704795,35.71212346060208,87.7816476795123,92.74026578139993,83.97873590675056,5.232180199672922,7.960322115936656,75.19015458112199,5.22726374526961,14.25580716268669,18.706962185018043,High School,Low,No,Medium,91.26927723699676,36.73825637633878,1.8747258166596033,88.12835957825007,100.0,A
S1611,Female,18,65.26582975282264,94.78164675436872,19.634605992776795,69.51050690559396,62.960239830320674,66.4958452096972,3.4618530771363885,13.843916477609525,55.49362909043188,7.022122214168403,9.741007010662402,21.786771140816725,Bachelor,High,No,Medium,45.934605571486756,39.533219844396996,3.3240203433077657,66.64102827424294,81.56593504539352,B
S1612,Female,18,52.80940972750012,90.56382346315517,36.8855494992727,81.35319344030549,51.67915943878702,91.2719593324836,5.258929685789998,3.115951233026672,65.0466648155903,8.266666804303448,4.16185492331916,1.175513460337525,Master,Low,No,Medium,45.18843924021384,40.17848000206462,1.431709990616824,75.42661300750338,87.89057359779262,A
S1613,Female,23,71.87781443471974,69.91249771627628,39.76073086267174,47.70355076474151,62.531206394975804,82.2454551687232,2.3212860210310593,9.068439969063563,93.35995047520369,8.646162317089528,7.973051954309849,15.92831193217094,High School,Low,Yes,Medium,79.41324004857327,39.64573940992362,1.8077588835822993,62.514418775006305,82.63457273366345,B
S1614,Male,24,54.90561270384179,61.4536299326497,8.713221748178324,59.15510384497553,63.37795258979401,83.37925841719246,0.4761237842748811,6.058306759854071,74.21046766353606,4.003059934095662,9.408353743619744,16.95941958869659,Master,High,Yes,Medium,57.33503507143111,33.27818251250213,6.30141344851242,67.68920484008615,66.28083642686757,C
S1615,Male,21,61.18429194173417,64.07389060569531,13.156861579470052,61.425204046483735,93.64929568279847,74.47647962209892,5.7256545389768885,11.613332867340198,57.87044987540312,7.030162531013764,9.596575815209468,2.364839913306035,High School,,No,Hard,76.22185656984988,30.796257156789217,4.650371334544254,75.00781421006272,77.06608122763149,B
S1616,Female,18,64.26241797952767,89.13975735389761,38.26329130187326,68.1212660435319,81.16365117622259,93.68759413161449,3.358543158608321,9.088634148199445,38.42286601782745,5.411407479823879,8.77881339357274,15.020641026022908,High School,Middle,No,Medium,69.9961482177698,34.42650040973477,1.6794796211475296,79.70388000976388,90.1042771369396,A
S1617,,24,86.39718455712578,67.98678952162587,38.54146902684854,91.09919981412531,,58.86081035234788,1.8194140174843365,7.417731854374777,50.56227611378927,9.24947099952873,2.6660423193230605,21.415268401494796,High School,Middle,No,Medium,94.23366620869481,30.508492079245613,2.2416681755679906,,89.89698784540013,A
S1618,Female,22,89.39698926781534,74.85083682021575,8.419754638536547,88.08631081221958,56.498172608532855,65.96312093485778,3.2393556607803378,13.69478109646513,98.48381629576083,4.917432664301371,0.5038978361926122,1.596818546265929,Master,Middle,Yes,Medium,88.89810293251807,42.152014305216895,10.61752902616098,71.97291238790503,79.6470454874993,B
S1619,Female,24,63.610984285766136,80.067966640257,5.524947513199784,47.39890207590515,57.472454026014816,87.77034133227289,,5.656755962575203,60.61541439962443,7.998737497449,5.067645785502816,22.80803328971886,Bachelor,Low,Yes,Hard,77.29400298589414,36.143472872001986,11.51340969914947,62.53239943784837,67.58318654443327,C
S1620,Female,20,88.64141545600583,89.0187267380065,10.63850081397478,49.50343085353548,80.26024391210831,72.10118928711357,9.504422340901034,3.299703073472722,63.02876246914026,5.596373141949549,6.412832318403804,17.292795147124103,Master,Low,No,Hard,54.392104435673275,39.31137051523,8.332134104794736,65.50980230118076,76.35481683811835,B
S1621,Male,23,88.5753921816406,64.52924893036501,39.86044741837869,59.67023022739012,85.29987322433615,93.9067707383305,5.811479149732604,9.121517802781375,64.90186226779107,6.139252859285634,0.9270635936412991,24.996816248153728,Bachelor,Middle,Yes,Medium,54.40494891827582,32.33914713266772,2.222137429917573,77.63008527975603,90.3187977090936,A
S1622,Male,22,84.4092927673193,76.25465621109846,11.29998658137404,55.990912623987064,91.26290770713902,64.05196258695688,8.147686813470248,9.360426557592206,91.88728160637478,9.643355564541068,12.224510070297692,6.5418771856220985,Bachelor,Low,No,Medium,88.52340903129203,41.253853184604495,7.469857787836012,68.99082613782359,75.23794918046146,B
S1623,Female,17,56.60128013068317,79.40291636570782,22.58916623527081,73.81240242359442,95.15055443869967,65.31315928508046,4.231181975477304,6.586419323578131,72.2749799069717,5.442688752448477,5.161161562654106,24.998210526393553,Master,High,Yes,Medium,72.19375859014662,38.27587089110669,2.5056825710683257,77.66407508657181,84.28324716545009,B
S1624,Female,19,81.0645281105328,81.63308255886159,34.69462042506788,89.65268262704997,59.681818754549205,,9.033146675661857,7.299150655340735,78.55739255163455,4.570016570937584,13.704491192677569,2.8368292580240393,Bachelor,Low,No,Hard,83.41049801286562,40.201403277985385,2.3365157801801835,,97.98848792132856,A
S1625,Male,23,92.5260829061256,92.73442565580866,5.714056374087222,92.92603479199227,64.86907926675435,70.54036761001225,4.833182215522534,14.393301214498498,57.25894797843728,4.415709408665355,2.3161516176339774,12.11489089334014,Master,Middle,No,Medium,64.74253135952566,39.27211729243005,16.192714395630365,77.79324797982689,87.8416453343393,A
S1626,Female,17,80.71432154452206,66.86712780172867,26.15711437904608,75.94816238943746,61.53549827575187,73.38685213113678,5.739453222006694,10.99028537095202,32.036133301228205,7.027690660596773,0.8540243540597015,5.984543745739455,High School,Middle,Yes,Easy,45.66905001583396,26.467365000764243,3.085750223624844,70.85597007784158,73.71726254224227,B
S1627,Male,19,64.92275820985253,92.3132580730649,14.695890710436851,86.09875607705976,67.22055523837462,63.30200434346237,4.917939800626568,1.659026272238655,95.16810399699911,7.850268893705728,7.234741565794827,26.280624968726222,Bachelor,Middle,No,Medium,58.297755203179435,46.7275982213193,4.417749117019844,73.596270305375,86.08982853558892,A
S1628,Female,20,72.5260692843874,87.71513710786608,35.18172207539061,68.88612101269385,93.90392515633997,60.21684681984951,7.332782958676516,,96.43893766414845,5.963761861425323,2.8369400523855997,21.147594489053215,Master,Middle,Yes,Medium,48.863205685859974,45.60232866518952,2.0614701329563094,73.79067999793438,89.26053321488841,A
S1629,Male,24,,82.23483256795838,14.921140224242771,51.457982077302184,77.60540321308935,81.07717909611156,5.666560776020624,14.633649516533385,96.44071373436358,8.141558450758485,14.060989133667917,0.7608533148218455,Master,High,Yes,Medium,83.00080490340262,43.95859251726023,,68.18796752368115,80.02228603250538,B
S1630,Male,18,72.97566839278267,87.98111481610287,29.03645020986681,68.85786266514125,85.43321107157595,51.59123638476621,2.715989235803977,10.89698330690297,96.05809606527016,4.366202311439427,0.15455097680608432,0.2857006684186836,High School,Middle,No,Easy,78.52815943113995,45.605953657884896,2.513243453154097,68.65047930295916,86.44564140582042,A
S1631,Female,22,55.397882377893644,76.48070955806625,28.59768713565889,70.5295430790708,73.52572333408554,93.35999526506001,1.455395313226463,13.725676892169798,87.06693587486927,9.144007869537262,6.189295125885525,8.73747763445009,Bachelor,Middle,No,Easy,44.86271073134223,40.35760004239373,1.9371455500965036,78.27753281137198,87.9728126195324,A
S1632,Male,21,64.04288200934093,65.53590343872499,12.7522742100874,80.83516603174562,51.38517984013398,87.85617252208093,6.061243888829777,4.55792195983083,77.92172350814289,8.899403258435427,13.901216570177525,4.298493428416962,Bachelor,Middle,No,Medium,74.17619693190323,35.245115733246074,5.022075353326487,74.10647212136271,80.84275660683377,B
S1633,Female,22,86.10782137491347,86.6306096106147,6.217971995392254,52.0935644339042,53.08138332789509,55.49115450381915,4.8917996154703625,11.128002901298885,89.11569427871,9.912977628352515,5.766273100946525,18.909134326805873,Bachelor,Low,No,Hard,88.07745288471375,43.81232173892641,13.848216337854614,53.40918712307595,68.37901751043991,C
S1634,Female,20,88.76381207429829,80.98689226742489,19.323735082488906,60.25707101477025,75.82030550085852,83.1710970203511,0.9597569669611294,10.710040627852672,72.03823673007253,9.619029885411074,1.3966392090069113,19.913908016476793,High School,Middle,Yes,Hard,78.35503624699817,38.70371502624197,4.593512159806813,71.80024916227099,90.30259988134523,A
S1635,Female,17,56.17850147220066,85.57499202171101,15.121760318805439,60.021510806801146,84.50187367136124,78.14481067070992,3.956174657932684,4.420349781590626,39.40587297244166,6.1371829835135685,4.543424142926806,28.258527109841022,High School,Middle,Yes,Medium,68.11115521414317,33.55367220100163,3.7150768354883263,72.8026096253418,80.85080135971789,B
S1636,Male,21,92.85740385794261,73.51995124113961,14.475684636062732,92.76917776576407,60.33586532137911,55.149427790515425,5.147764220004536,8.26224488176058,57.38527155289947,,7.470155907516502,28.561197736375227,Master,High,No,Hard,57.1524806716388,33.53303968292178,6.414715862668798,71.753259039874,88.58309441845867,A
S1637,Male,18,64.79701780318742,96.27466309359343,33.01274659593709,64.41697281796954,84.65165955163059,60.02619283276279,8.2689323382559,9.411226669054429,97.99064383810563,8.475789084869557,2.7772753101499963,19.766901162340368,Master,High,No,Easy,88.79032122722425,48.48052769569915,1.9627878466544209,69.17014484250583,90.38274500264359,A
S1638,Male,20,79.8041182428824,83.49479474302308,20.99583832674189,81.53016820139806,88.9119571272086,67.4942577053609,0.7610105583336235,7.216977162411975,54.57964695169594,,6.998425577148929,0.17025338558126157,Bachelor,Low,No,Medium,63.25426851775609,35.96436781324611,3.80094935962799,79.53393173033007,91.85673548172369,A
S1639,,21,83.83213156805064,63.41609937163496,26.227927886312663,81.29462597559414,69.77107896138133,83.45835043850107,3.4849534824600292,12.407680599870192,90.74795396119586,5.884088261469009,12.545147936787563,10.76993749708843,Master,Low,No,Easy,87.0466469128582,37.17442060372966,3.1962925905328334,78.48667921020238,94.55917450407199,A
S1640,Female,20,86.53758055870475,77.99215962817715,26.14908305954238,54.60493016417828,85.82812317651704,80.12978748493532,8.226561227103854,12.493035626969842,36.52480295424087,4.711245621853889,13.089269552949196,15.394245397417986,High School,Low,No,Medium,83.06499110200085,30.70260847930132,3.3093925458745774,71.62934526410702,82.37348328683564,B
S1641,Female,24,92.55873660016685,90.25424218974537,33.95053519496682,71.45283291544527,69.39343761576608,74.27291662221839,6.4842393177157875,12.75900822452335,53.392868966282876,6.729318694436988,0.7389110206609817,14.975392695253976,Bachelor,,No,Hard,84.89248309044729,37.75484645018018,2.7262821062652565,71.68103943757345,90.24210258027492,A
S1642,Female,20,64.08137966129702,91.7653824692909,19.875084494311913,89.18665913252565,,87.26257987127188,2.8995832180378676,12.051353536472442,54.56673273091657,,2.4135503707886024,18.1002188850668,Master,Low,Yes,Hard,94.43886360889054,38.442961286970586,3.224206653291793,,96.18623243277221,A
S1643,Female,18,88.63279045481995,79.78388211055035,14.640633792667817,66.13587457013222,86.67185836733807,86.68657567833912,,7.321252157957169,33.61217801762861,5.266962819776515,4.129352036502063,28.816544484142813,Master,Middle,No,Medium,81.18171837301304,30.657600236690826,6.053890269368543,78.46188004175605,87.5621725500917,A
S1644,Female,23,55.92591065462932,95.78990283325204,14.276222134919161,91.98146290384003,97.61247767878932,78.98225347342407,4.932935805626924,5.721574472235108,38.33660311307285,4.15979012148463,8.922987763314026,26.555780758654613,Bachelor,Middle,No,Medium,41.87225146452566,36.40429147259018,3.917416675510842,89.77100450720002,88.43179185598825,A
S1645,Male,19,81.72684078591168,70.7067374877719,23.766729774877145,51.79520261282889,66.57903977905261,88.2844545861654,4.983518913104605,12.470644255715559,43.52156477852397,8.316134990503139,5.414921381887007,3.2672410035146484,Master,Middle,No,Hard,51.29886642394097,29.916334202036364,3.4387078727297955,67.17712935469694,77.30363098186804,B
S1646,Female,21,83.38899782812936,76.42394788953067,20.720187095627438,44.07875081757169,69.72995746758136,63.38448561285651,9.765873392003844,7.353021878344003,88.6470913567079,4.120030986557011,12.660613701691132,7.979411741801798,Bachelor,Low,No,Easy,41.935733267884046,40.65660263820078,4.024529191907098,57.56583325116003,74.90484046476342,B
S1647,Male,24,80.49754585405942,95.9438764227588,20.404226984472764,89.02996302296121,,93.46872405774332,9.471165032363784,3.6955709794197276,34.43813929578645,9.840415653570137,10.750078024244065,24.993282522589087,Master,Low,No,Medium,50.445246346792985,35.67079078598493,3.9451406767488204,,95.75859293160323,A
S1648,Female,18,61.354163126081886,95.85026865886316,8.189806868139753,130.96344629033098,59.79550680328673,78.82005471910674,3.585326833698439,7.6101529848332445,50.909063094107104,5.329643540454373,1.506840346702623,24.72920726457621,Bachelor,Middle,Yes,Easy,43.379173087736234,38.93689321648037,7.491527469928967,93.97004697285043,80.62684150399413,B
S1649,Female,20,89.28694161568416,87.42851075298724,30.151130924156845,94.59244317636146,,90.22999325968368,1.405791286630823,2.1277473287886317,30.712250181248727,7.983400552697747,9.368362537681367,8.26112172365013,Master,Low,No,Hard,67.58893726524391,32.37100326214592,2.961313187232661,,96.72418683975052,A
S1650,Female,24,57.59863085166778,94.3592218848888,12.480784079366874,77.36664184618343,94.01818832741485,75.04535076346562,3.256667322780941,10.374442358981982,78.69394217821173,6.608510357439934,1.6951893802046762,21.917640920583587,High School,Low,Yes,Easy,41.55134172231928,44.046555001108985,4.614984962915058,81.66571846573751,85.666572242938,A
S1651,Male,18,52.41356561843739,63.55093067824931,11.893377057305248,91.51783596669321,68.94103767973954,57.01410347437742,0.3048326031138804,5.038819224358595,73.42121630303659,4.358043162022643,3.825535044546901,20.16112136153572,Bachelor,Low,No,Easy,65.99185047883927,33.749522464082105,4.406954001869763,74.39367673291238,77.8405641174393,B
S1652,Male,23,82.28592457753605,94.59979904831106,19.44654120970877,85.48219637962609,58.63253344810598,,0.20767886710391203,3.909881976711815,75.14875834371992,6.833101639806805,2.6680595030134207,14.205718949098845,Bachelor,Middle,No,Medium,89.43624989160065,43.4096913832373,4.231391263370498,,89.92888187757077,A
S1653,Male,24,71.39640718547301,72.82479626200907,12.97224195662305,86.44344832160478,63.68477597038371,65.41114150771234,3.955221362514192,14.347631193521176,56.20679493002331,,2.5959292380105743,6.04364858037088,Bachelor,Middle,No,Easy,81.17168069161451,33.088797864607386,5.503783187533068,73.30615457207072,83.0799519452955,B
S1654,Male,24,88.20941089814042,67.13326049712865,25.43503935578054,71.30278637498475,71.84248183079066,83.3624469820402,9.41019822697234,11.653214936374614,44.57874748872983,9.128099248557211,9.245932871652888,26.659295426822588,Bachelor,Low,No,Easy,91.91757580084658,29.05572764688456,3.4680273014043266,75.08259319384317,89.66203440293414,A
S1655,Male,19,67.25287134762165,69.57479345368185,18.0012168767065,61.030052885419096,63.951215809537686,71.16865854541047,8.713573412322077,11.806042540858975,80.42241493002234,8.394094417887388,8.454073838312423,20.335535529205043,PhD,Middle,Yes,Medium,52.46557255660862,36.95692102210903,3.736018059681653,64.94798346065208,75.18390416896179,B
S1656,Female,22,57.57253648284708,76.71874032055548,20.711910290747653,91.4006939898805,61.21179598984958,90.98620427102281,5.11442833917623,9.355829539187752,86.77825109184866,4.475814848520319,2.640422291815903,5.069787746351241,Master,Low,,Hard,69.20971990229116,40.37127231453638,2.779682592028494,82.21967767421391,89.6149712165501,A
S1657,Female,21,87.63989866114414,70.04768018417869,23.80092625614101,63.76644465887419,85.32725546033981,82.29398817770542,5.652263811708307,12.587592157654457,39.70210486687412,5.25497610059359,14.852592081276477,21.144070345225824,High School,Middle,No,Easy,57.521869924121134,28.95472502862843,3.6822053779748036,75.79295095496325,79.20940577433136,B
S1658,Male,19,74.70093342380322,72.82270344065996,12.12374328686317,69.6350651987318,50.37655621954991,82.64994381672281,0.05933496746056477,11.387437217450719,64.0780599556195,5.871326105289686,6.3275509855244065,22.243011587309397,Master,Low,No,Hard,67.16008876306188,34.662423023321885,6.161540347422757,67.76197609037453,79.78433178057445,B
S1659,Male,17,58.51381065756597,65.39913944286569,10.451306800293542,64.53628689188533,75.88306531215119,56.943543342008574,2.1550115583376552,8.981605562004248,47.41009773852038,4.698446118788917,1.4560399223240494,26.60640855363122,High School,Middle,Yes,Hard,70.63917062713587,29.10176138056378,5.598707585153132,65.66249735300207,67.97601391494409,C
S1660,Male,21,82.41727993639006,71.84707062235994,35.814766600576164,71.06500726781084,88.10080673742819,99.13373715702096,0.24774126934383744,14.41686602777576,41.76748028442936,6.741394425486943,1.8085352543267268,6.685177657258048,Bachelor,Low,Yes,Medium,41.990237176172585,29.907617243593855,2.3012094663507923,84.59636607545909,91.40727803228317,A
S1661,Female,19,,82.89135258168005,20.180329599099736,65.87777934457799,62.77895774323847,91.29213650993188,7.545395326953876,2.8739242452663456,81.40277194464994,9.905855145175213,8.758405705898921,29.6626231624022,Master,High,No,Medium,52.82908743682407,41.14796016343401,,72.5724400137823,83.17519463819674,B
S1662,Female,20,77.19408420081439,77.67414832364256,19.423276337138873,42.63821572187118,78.95799250937684,88.3952686508382,1.4564579602649774,,67.66678548309858,7.08767674742657,14.686041050752092,4.601802675807637,High School,Low,No,Easy,78.76250285841985,36.83560159371248,3.97430808587185,67.26126463681298,81.83973989496756,B
S1663,Female,21,70.74042521929618,73.86875044943645,6.246425259549452,88.51265023042342,82.10720506969366,63.16183738380151,8.690471024768168,6.0215724299829745,45.132973266506745,8.451293009939016,8.579266524287966,18.02066675578749,Master,High,Yes,Medium,82.51104134971648,31.187219788132282,11.324945433574054,78.98577282821792,75.04373776493503,B
S1664,Female,21,87.2919042718103,89.85808515428457,22.429170590558762,64.44166004036734,81.44118542744431,74.45974090659776,6.433243136757882,7.925984751022299,51.700000784808154,8.097626786196077,14.235622149249558,19.715295158204356,Master,High,No,Easy,71.31982521181268,37.297425703247,3.891891762977387,72.54694191635956,84.33240671353877,B
S1665,,18,87.33032220573725,95.7403988557327,24.395940256385003,72.39190066790418,71.40078244153845,52.54067534408807,2.2941867651571335,1.8410897931646342,97.66575699294197,,6.661992761370402,12.568586857975816,Bachelor,Middle,No,Easy,54.89559653717722,48.25527105530821,3.5797071679941013,66.13919760284963,86.86580209334508,A
S1666,Female,20,,90.27156891609587,24.559430483413326,47.65532915168929,66.6357434180374,74.61617871644883,1.5772031708324974,8.101611583826864,89.40756952959896,5.2943409427936565,6.53761655478018,14.251131263111596,Bachelor,High,No,Medium,62.2796264197507,44.962984580748554,,61.43770830102158,81.06352806976615,B
